id,naslov,tip,epizode,leto,ogledi,ocena 
#area6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,OVA,(1 eps),2009,8'745,7.54
#area2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,(1 eps),2006,3'751,7.54
#area1747,Freedom,OVA,(7 eps),2006,17'041,7.54
#area19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,Movie,(1 eps),2014,27'340,7.54
#area10765,Hikaru no Go: Tokubetsu-hen - Sabaki no Ichikyoku! Inishie no Hana yo Sake!!,OVA,(1 eps),1992,4'886,7.54
#area5291,Hokuto no Ken Zero: Kenshirou Den,Movie,(1 eps),2008,6'215,7.54
#area34933,Kakegurui,TV,(12 eps),2017,315'616,7.54
#area98,Mai-HiME,TV,(26 eps),2004,88'545,7.54
#area593,Mugen no Ryvius,TV,(26 eps),1999,29'673,7.54
#area32566,Noblesse: Pamyeol-ui Sijak,OVA,(1 eps),2015,22'184,7.54
#area6187,Nodame Cantabile OVA,OVA,(1 eps),2009,20'938,7.54
#area1212,Oban Star-Racers,TV,(26 eps),2006,32'911,7.54
#area34549,Ryuu no Haisha,Special,(2 eps),2017,26'158,7.54
#area5671,Saki,TV,(25 eps),2009,67'071,7.54
#area5854,Shin Chou Kyou Ryo: Condor Hero III,TV,(26 eps),2008,1'866,7.54
#area13267,Shinryaku!! Ika Musume,OVA,(3 eps),2012,17'871,7.54
#area5712,Tanoshii Muumin Ikka Bouken Nikki,TV,(26 eps),1991,3'539,7.54
#area11889,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,(1 eps),2012,16'874,7.54
#area24365,Tonari no Seki-kun Specials,Special,(2 eps),2014,20'775,7.54
#area33094,WWW.Working!!,TV,(13 eps),2016,88'482,7.54
#area3712,Zero no Tsukaima: Princesses no Rondo,TV,(12 eps),2008,285'460,7.54
#area29,Zipang,TV,(26 eps),2004,12'564,7.54
#area24919,Aoki Hagane no Arpeggio: Ars Nova DC,Movie,(1 eps),2015,17'959,7.53
#area1681,Brave Story,Movie,(1 eps),2006,31'022,7.53
#area13349,Chouyaku Hyakuninisshu: Uta Koi.,TV,(13 eps),2012,19'658,7.53
#area1474,City Hunter: Ai to Shukumei no Magnum,Movie,(1 eps),1989,4'358,7.53
#area1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special,(1 eps),1999,3'185,7.53
#area9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,Movie,(1 eps),2006,3'064,7.53
#area901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",Movie,(1 eps),1993,91'946,7.53
#area3213,Ganbare Genki,TV,(35 eps),1980,1'263,7.53
#area35889,Hakata Tonkotsu Ramens,TV,(12 eps),2018,79'946,7.53
#area15613,Hakkenden: Touhou Hakken Ibun,TV,(13 eps),2013,77'316,7.53
#area6895,Hakuouki,TV,(12 eps),2010,115'426,7.53
#area34281,High School DxD Hero,TV,(12 eps),2018,142'741,7.53
#area1773,Hokuto no Ken: Raoh Gaiden Junai-hen,Movie,(1 eps),2006,6'891,7.53
#area35413,Imouto sae Ireba Ii.,TV,(12 eps),2017,132'654,7.53
#area12679,Joshiraku,TV,(13 eps),2012,71'494,7.53
#area22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,Special,(1 eps),2013,23'216,7.53
#area32526,Love Live! Sunshine!!,TV,(13 eps),2016,94'331,7.53
#area34318,Mekakucity V's,TV,(12 eps),2014,203'733,7.53
#area32026,Osomatsu-san Special,Special,(1 eps),2016,8'330,7.53
#area23281,Psycho-Pass 2,TV,(11 eps),2014,344'837,7.53
#area64,Rozen Maiden,TV,(12 eps),2004,152'379,7.53
#area2596,Shinreigari: Ghost Hound,TV,(22 eps),2007,98'234,7.53
#area879,Simoun,TV,(26 eps),2006,30'686,7.53
#area1642,Sugar Sugar Rune,TV,(51 eps),2005,22'050,7.53
#area9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,OVA,(1 eps),2010,45'277,7.53
#area28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,OVA,(1 eps),2015,68'988,7.53
#area5075,Yuusha Keisatsu J-Decker,TV,(48 eps),1994,1'766,7.53
#area6408,&amp;quot;Bungaku Shoujo&amp;quot; Movie,Movie,(1 eps),2010,50'171,7.52
#area59,Chobits,TV,(26 eps),2002,328'461,7.52
#area1069,Chou Denji Machine Voltes V,TV,(40 eps),1977,4'153,7.52
#area24655,Date A Live Movie: Mayuri Judgment,Movie,(1 eps),2015,86'543,7.52
#area1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp;amp; Heiji vs. Kid!,OVA,(1 eps),2006,10'653,7.52
#area6922,Fate/stay night Movie: Unlimited Blade Works,Movie,(1 eps),2010,141'635,7.52
#area852,Gokinjo Monogatari,TV,(50 eps),1995,9'454,7.52
#area3652,Higurashi no Naku Koro ni Rei,OVA,(5 eps),2009,121'973,7.52
#area142,Kamikaze Kaitou Jeanne,TV,(44 eps),1999,37'795,7.52
#area6604,Kuruneko,TV,(50 eps),2009,3'298,7.52
#area9834,Level E,TV,(13 eps),2011,67'789,7.52
#area435,Magic Knight Rayearth,TV,(20 eps),1994,42'473,7.52
#area12053,Mardock Scramble: The Third Exhaust,Movie,(1 eps),2012,26'784,7.52
#area35828,Miira no Kaikata,TV,(12 eps),2018,47'118,7.52
#area36936,Mirai no Mirai,Movie,(1 eps),2018,16'658,7.52
#area10075,Naruto x UT,OVA,(1 eps),2011,30'269,7.52
#area8246,Naruto: Shippuuden Movie 4 - The Lost Tower,Movie,(1 eps),2010,118'461,7.52
#area490,Paniponi Dash!,TV,(26 eps),2005,45'561,7.52
#area327,Puchi Pri*Yucie,TV,(26 eps),2002,9'867,7.52
#area131,Saiyuuki Reload Gunlock,TV,(26 eps),2004,16'162,7.52
#area5277,Sekirei: Pure Engagement,TV,(13 eps),2010,153'786,7.52
#area1728,Super GALS! Kotobuki Ran,TV,(52 eps),2001,12'603,7.52
#area1072,Sweat Punch,OVA,(5 eps),2002,29'999,7.52
#area5538,Tegamibachi: Hikari to Ao no Gensou Yawa,Special,(1 eps),2008,12'007,7.52
#area696,Tenchi Muyou!,TV,(26 eps),1995,49'408,7.52
#area3974,Tetsuwan Birdy Decode,TV,(13 eps),2008,64'762,7.52
#area11553,Toradora!: Bentou no Gokui,Special,(1 eps),2011,96'880,7.52
#area1919,Urusei Yatsura OVA,OVA,(11 eps),1985,3'429,7.52
#area28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,Movie,(1 eps),2016,30'125,7.52
#area1195,Zero no Tsukaima,TV,(13 eps),2006,487'229,7.52
#area11759,Accel World,TV,(24 eps),2012,456'116,7.51
#area34299,Digimon Adventure tri. 4: Soushitsu,Movie,(1 eps),2017,31'490,7.51
#area5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,Movie,(1 eps),2008,2'644,7.51
#area18465,Genshiken Nidaime,TV,(13 eps),2013,36'793,7.51
#area31158,Hetalia: The World Twinkle Specials,Special,(3 eps),2015,4'438,7.51
#area5228,Initial D Extra Stage 2,OVA,(1 eps),2008,17'753,7.51
#area2330,Jibaku-kun,TV,(26 eps),1999,8'092,7.51
#area9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Special,(3 eps),2010,13'990,7.51
#area5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Movie,(1 eps),2009,2'688,7.51
#area10209,Kore wa Zombie Desu ka? OVA,OVA,(2 eps),2011,95'689,7.51
#area1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,OVA,(1 eps),2005,18'181,7.51
#area36043,Net-juu no Susume Special,Special,(1 eps),2017,49'375,7.51
#area24227,Nisekoi OVA,OVA,(3 eps),2014,92'354,7.51
#area28497,Rokka no Yuusha,TV,(12 eps),2015,342'022,7.51
#area15793,Senki Zesshou Symphogear G,TV,(13 eps),2013,35'394,7.51
#area25,Sunabouzu,TV,(24 eps),2004,87'822,7.51
#area2337,Tetsujin 28-gou (2004),TV,(26 eps),2004,2'619,7.51
#area1911,Top wo Nerae! &amp;amp; Top wo Nerae 2! Gattai Movie!!,Movie,(2 eps),2006,9'742,7.51
#area36653,Tsurune: Kazemai Koukou Kyuudoubu,TV,(24 eps),2001,59'785,7.51
#area5251,Angel Densetsu,OVA,(2 eps),1996,16'079,7.5
#area35821,Chio-chan no Tsuugakuro,TV,(12 eps),2018,52'223,7.5
#area1477,City Hunter: The Secret Service,Special,(1 eps),1996,4'013,7.5
#area4037,Cowboy Bebop: Yose Atsume Blues,Special,(1 eps),1998,25'957,7.5
#area22839,Cross Road,Special,(1 eps),2014,38'472,7.5
#area26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,(13 eps),2014,192'409,7.5
#area17641,Date A Live: Date to Date,OVA,(1 eps),2013,100'186,7.5
#area7045,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,Movie,(1 eps),2000,3'022,7.5
#area906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,Movie,(1 eps),1995,69'029,7.5
#area356,Fate/stay night,TV,(24 eps),2006,527'304,7.5
#area6291,Full Metal Panic! The Second Raid Episode 000,Special,(1 eps),2005,30'400,7.5
#area3327,Giant Gorg,TV,(26 eps),1984,2'649,7.5
#area134,Gunslinger Girl,TV,(13 eps),2003,133'179,7.5
#area35321,Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,OVA,(1 eps),2017,11'396,7.5
#area37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,Special,(1 eps),2018,4'241,7.5
#area5998,Hottarake no Shima: Haruka to Mahou no Kagami,Movie,(1 eps),2009,7'555,7.5
#area1021,Kaikan Phrase,TV,(44 eps),1999,9'557,7.5
#area207,Lodoss-tou Senki,OVA,(13 eps),1990,38'690,7.5
#area3468,Maria-sama ga Miteru Specials,Special,(7 eps),2004,7'065,7.5
#area9181,Motto To LOVE-Ru,TV,(12 eps),2010,189'415,7.5
#area31,Neon Genesis Evangelion: Death &amp;amp; Rebirth,Movie,(1 eps),1997,127'221,7.5
#area2680,One Piece: Straw Hat Theater,Special,(5 eps),2006,20'290,7.5
#area13391,Rakuen Tsuihou,Movie,(1 eps),2014,65'711,7.5
#area792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Movie,(1 eps),1992,14'658,7.5
#area130,Saiyuuki Reload,TV,(25 eps),2003,23'269,7.5
#area3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,Special,(1 eps),2008,13'382,7.5
#area1577,Taiho Shichau zo,OVA,(4 eps),1994,12'040,7.5
#area21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",Special,(1 eps),2014,3'641,7.5
#area1006,Tenchi Muyou! in Love,Movie,(1 eps),1996,16'821,7.5
#area12015,Tiger &amp;amp; Bunny Movie 1: The Beginning,Movie,(1 eps),2012,17'205,7.5
#area31297,Tokyo Ghoul: &amp;quot;Pinto&amp;quot;,OVA,(1 eps),2015,97'445,7.5
#area181,Vandread: The Second Stage,TV,(13 eps),2001,41'929,7.5
#area35626,Yao Shen Ji,ONA,(40 eps),2017,3'768,7.5
#area3972,Yu☆Gi☆Oh! 5D's,TV,(154 eps),2008,68'362,7.5
#area12149,AKB0048,TV,(13 eps),2012,46'098,7.49
#area8676,Amagami SS,TV,(25 eps),2010,213'866,7.49
#area18893,Aoki Hagane no Arpeggio: Ars Nova,TV,(12 eps),2013,110'483,7.49
#area5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,Special,(1 eps),2006,11'989,7.49
#area11633,Blood Lad,TV,(10 eps),2013,362'902,7.49
#area4186,Chrome Shelled Regios,TV,(24 eps),2009,138'265,7.49
#area13837,Detective Conan Bonus File: Fantasista Flower,OVA,(1 eps),2012,6'021,7.49
#area2649,Doraemon: Obaachan no Omoide,Movie,(1 eps),2000,1'205,7.49
#area23311,Garo: Honoo no Kokuin,TV,(24 eps),2014,93'644,7.49
#area4061,Grimm Masterpiece Theater II,TV,(23 eps),1988,1'580,7.49
#area6399,Higashi no Eden: Falling Down,TV,(12 eps),2017,102'324,7.49
#area37447,Karakuri Circus,TV,(36 eps),2018,21'542,7.49
#area389,Karas,OVA,(6 eps),2005,51'431,7.49
#area1454,Kemonozume,TV,(13 eps),2006,46'186,7.49
#area1424,Lupin III: Otakara Henkyaku Daisakusen!!,Special,(1 eps),2003,3'836,7.49
#area14575,Minami-ke Omatase,OVA,(1 eps),2012,18'685,7.49
#area35078,Mitsuboshi Colors,TV,(12 eps),2018,45'881,7.49
#area1091,Mobile Suit Gundam II: Soldiers of Sorrow,Movie,(1 eps),1981,15'996,7.49
#area31414,Nijiiro Days,TV,(24 eps),2016,105'453,7.49
#area27787,Nisekoi:,TV,(12 eps),2015,304'886,7.49
#area5252,One Piece: Romance Dawn Story,OVA,(1 eps),2008,27'975,7.49
#area9124,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,Special,(1 eps),2010,5'839,7.49
#area34300,Quanzhi Fashi,ONA,(12 eps),2016,39'675,7.49
#area165,RahXephon,TV,(26 eps),2002,82'347,7.49
#area5355,Sengoku Basara,TV,(12 eps),2009,118'122,7.49
#area21573,Senki Zesshou Symphogear GX,TV,(13 eps),2015,25'992,7.49
#area5233,Slayers Evolution-R,TV,(13 eps),2009,24'162,7.49
#area31680,Super Lovers,TV,(10 eps),2016,64'718,7.49
#area2014,Taiho Shichau zo: Second Season,TV,(26 eps),2001,6'603,7.49
#area35249,Uma Musume: Pretty Derby,TV,(13 eps),2018,49'365,7.49
#area2608,Wangan Midnight,TV,(26 eps),2007,15'725,7.49
#area183,Whistle!,TV,(39 eps),2002,9'908,7.49
#area34792,Yoake Tsugeru Lu no Uta,Movie,(1 eps),2017,16'070,7.49
#area798,Yomigaeru Sora: Rescue Wings,TV,(12 eps),2006,9'251,7.49
#area36848,Aishen Qiaokeli-ing... 2nd Season,ONA,(15 eps),2017,10'075,7.48
#area1327,Aoki Densetsu Shoot!,TV,(58 eps),1993,9'064,7.48
#area10479,Beelzebub Specials,Special,(16 eps),2011,14'193,7.48
#area68,Black Cat,TV,(23 eps),2005,188'755,7.48
#area21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,Movie,(1 eps),2014,1'395,7.48
#area25731,Cross Ange: Tenshi to Ryuu no Rondo,TV,(25 eps),2014,115'490,7.48
#area29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,TV,(13 eps),2015,114'932,7.48
#area17121,Dareka no Manazashi,Movie,(1 eps),2013,42'574,7.48
#area10703,Detective Conan OVA 11: A Secret Order from London,OVA,(1 eps),2011,8'049,7.48
#area36491,Doupo Cangqiong,ONA,(12 eps),2017,1'732,7.48
#area17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Movie,(1 eps),2013,51'184,7.48
#area31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,(1 eps),2015,48'492,7.48
#area1391,Future GPX Cyber Formula,TV,(37 eps),1991,3'698,7.48
#area33241,Honobono Log,TV,(10 eps),2016,29'731,7.48
#area37621,Karakai Jouzu no Takagi-san OVA,OVA,(1 eps),2018,24'202,7.48
#area76,Mahou Shoujo Lyrical Nanoha,TV,(13 eps),2004,75'863,7.48
#area20221,Minami-ke Natsuyasumi,OVA,(1 eps),2013,12'779,7.48
#area28149,Nihon Animator Mihonichi,ONA,(35 eps),2014,24'685,7.48
#area1203,Nitaboh,Movie,(1 eps),2004,5'874,7.48
#area1060,Oruchuban Ebichu,TV,(24 eps),1999,31'023,7.48
#area10178,Otona Joshi no Anime Time,Special,(4 eps),2011,14'292,7.48
#area10445,Perfect Day,TV,(12 eps),2018,27'964,7.48
#area23421,Re:␣Hamatora,TV,(12 eps),2014,105'975,7.48
#area11499,Sankarea,TV,(12 eps),2012,324'880,7.48
#area2216,Shigurui,TV,(12 eps),2007,70'221,7.48
#area29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,(12 eps),2015,342'107,7.48
#area959,Shin Chou Kyou Ryo: Condor Hero,TV,(26 eps),2001,6'274,7.48
#area2555,Shoukoushi Cedie,TV,(43 eps),1988,2'242,7.48
#area33362,Starmyu 2nd Season,TV,(12 eps),2017,10'313,7.48
#area10713,Towa no Quon 2: Konton no Ranbu,Movie,(1 eps),2011,26'261,7.48
#area4189,Winter Sonata,TV,(26 eps),2009,17'280,7.48
#area33758,Wu Geng Ji,ONA,(30 eps),2016,1'246,7.48
#area103,Akazukin Chacha,TV,(74 eps),1994,9'558,7.47
#area28405,Ansatsu Kyoushitsu: Deai no Jikan,Special,(1 eps),2014,52'921,7.47
#area17269,Captain Herlock,Movie,(1 eps),2013,37'218,7.47
#area15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Movie,(1 eps),2015,66'946,7.47
#area33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Movie,(1 eps),2017,990,7.47
#area32930,Fairy Tail OVA (2016),OVA,(3 eps),2016,41'518,7.47
#area506,Glass no Kamen,TV,(23 eps),1984,5'516,7.47
#area27631,God Eater,TV,(13 eps),2015,297'925,7.47
#area242,Gokusen,TV,(13 eps),2004,27'472,7.47
#area551,Grappler Baki: Saidai Tournament-hen,TV,(24 eps),2001,22'332,7.47
#area5929,Hi no Ame ga Furu,Movie,(1 eps),1988,871,7.47
#area31665,Hibike! Euphonium: Kakedasu Monaka,Special,(1 eps),2015,28'200,7.47
#area1852,Hidamari Sketch,TV,(12 eps),2007,54'149,7.47
#area15591,Joshiraku OVA,OVA,(1 eps),2013,11'814,7.47
#area2204,Karakurizoushi Ayatsuri Sakon,TV,(26 eps),1999,7'769,7.47
#area37475,Kishuku Gakkou no Juliet,TV,(12 eps),2018,57'963,7.47
#area3469,Maria-sama ga Miteru: Haru Specials,Special,(6 eps),2004,6'416,7.47
#area520,Marmalade Boy Movie,Movie,(1 eps),1995,6'870,7.47
#area19369,Outbreak Company,TV,(12 eps),2013,200'331,7.47
#area1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Movie,(1 eps),1994,11'473,7.47
#area16123,Saki Zenkoku-hen,TV,(13 eps),2014,23'876,7.47
#area30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,TV,(12 eps),2015,135'127,7.47
#area167,Scrapped Princess,TV,(24 eps),2003,70'664,7.47
#area31327,Shokugeki no Souma OVA,OVA,(2 eps),2016,59'287,7.47
#area33969,Shuangsheng Lingtan,ONA,(20 eps),2016,7'490,7.47
#area8726,Soredemo Machi wa Mawatteiru,TV,(12 eps),2010,39'990,7.47
#area560,Soukyuu no Fafner: Right of Left - Single Program,Special,(1 eps),2005,11'191,7.47
#area24459,Tales of Zestiria: Doushi no Yoake,Special,(1 eps),2014,32'112,7.47
#area10294,Towa no Quon 1: Utakata no Kaben,Movie,(1 eps),2011,46'151,7.47
#area2129,True Tears,TV,(13 eps),2008,147'761,7.47
#area10798,UN-GO,TV,(11 eps),2011,106'857,7.47
#area30790,Yowamushi Pedal: Re:ROAD,Movie,(1 eps),2015,5'460,7.47
#area2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,OVA,(4 eps),1995,7'959,7.47
#area31485,Aikatsu Stars! Movie,Movie,(1 eps),2016,2'538,7.46
#area3076,Bishoujo Senshi Sailor Moon SuperS Special,Special,(3 eps),1995,14'990,7.46
#area1614,Captain Tsubasa: Road to 2002,TV,(52 eps),2001,28'936,7.46
#area4138,Chiisana Penguin Lolo no Bouken,OVA,(3 eps),1990,3'895,7.46
#area1476,City Hunter: Hyakuman Dollar no Inbou,OVA,(1 eps),1990,3'764,7.46
#area8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,Movie,(1 eps),2010,1'836,7.46
#area16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,TV,(13 eps),2013,448'682,7.46
#area2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,Movie,(1 eps),2004,2'156,7.46
#area2553,Flanders no Inu,TV,(52 eps),1975,3'646,7.46
#area25183,Gangsta.,TV,(12 eps),2015,303'214,7.46
#area23703,Gatchaman Crowds: Embrace,Special,(1 eps),2014,13'618,7.46
#area287,Grappler Baki (TV),TV,(24 eps),2001,39'076,7.46
#area33378,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Movie,(1 eps),2017,7'246,7.46
#area32648,Handa-kun,TV,(12 eps),2016,126'921,7.46
#area9865,Hetalia Axis Powers Fan Disc,OVA,(1 eps),2010,9'995,7.46
#area9938,Ikoku Meiro no Croisée The Animation,TV,(12 eps),2011,45'637,7.46
#area9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Movie,(1 eps),2010,11'203,7.46
#area489,Kamichu!,TV,(12 eps),2005,41'818,7.46
#area16009,Kamisama no Inai Nichiyoubi,TV,(12 eps),2013,158'214,7.46
#area1878,Kaze no Shoujo Emily,TV,(26 eps),2007,3'986,7.46
#area32574,Kekkai Sensen: Ousama no Restaurant no Ousama,OVA,(1 eps),2016,22'404,7.46
#area6707,Kuroshitsuji II,TV,(12 eps),2010,313'212,7.46
#area3268,Mai-Otome 0: S.ifr,OVA,(3 eps),2008,12'165,7.46
#area2954,Maria-sama ga Miteru 3rd Specials,Special,(5 eps),2006,5'693,7.46
#area10110,Mayo Chiki!,TV,(13 eps),2011,280'311,7.46
#area8460,Mirai Nikki OVA,OVA,(1 eps),2010,152'938,7.46
#area6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Movie,(1 eps),2009,110'415,7.46
#area34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",OVA,(1 eps),2017,41'418,7.46
#area3965,Nodame Cantabile Special,Special,(1 eps),2008,22'696,7.46
#area14267,Persona 4 the Animation: The Factor of Hope,Movie,(1 eps),2012,13'458,7.46
#area13429,Sakasama no Patema: Beginning of the Day,Special,(4 eps),2012,21'210,7.46
#area34494,Sakura Quest,TV,(25 eps),2017,89'503,7.46
#area24037,Selector Spread WIXOSS,TV,(12 eps),2014,57'449,7.46
#area960,Shin Chou Kyou Ryo: Condor Hero II,TV,(26 eps),2005,2'698,7.46
#area30911,Tales of Zestiria the X,TV,(12 eps),2016,192'683,7.46
#area20977,Tonari no Seki-kun OVA,OVA,(1 eps),2014,27'469,7.46
#area8457,Yozakura Quartet: Hoshi no Umi,OVA,(3 eps),2010,28'435,7.46
#area25519,Yuuki Yuuna wa Yuusha de Aru,TV,(12 eps),2014,92'629,7.46
#area763,Zoids,TV,(67 eps),1999,34'189,7.46
#area1589,Bartender,TV,(11 eps),2006,56'958,7.45
#area1222,Bokura ga Ita,TV,(26 eps),2006,158'570,7.45
#area1536,Busou Renkin,TV,(26 eps),2006,129'973,7.45
#area1078,Cardcaptor Sakura: Kero-chan ni Omakase!,Movie,(1 eps),2000,24'278,7.45
#area7972,Chi's Sweet Home OVA,OVA,(1 eps),2010,5'666,7.45
#area3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,Movie,(1 eps),2002,2'228,7.45
#area15583,Date A Live,TV,(12 eps),2013,463'205,7.45
#area2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,Movie,(1 eps),1986,2'135,7.45
#area31678,Dragon Nest: Throne of Elves,Movie,(1 eps),2016,2'704,7.45
#area13335,Fuse: Teppou Musume no Torimonochou,Movie,(1 eps),2012,18'480,7.45
#area344,Futatsu no Spica,TV,(20 eps),2003,7'195,7.45
#area19193,Ghost in the Shell: Arise - Border:3 Ghost Tears,Movie,(1 eps),2014,30'179,7.45
#area31324,Grisaia no Meikyuu Special,Special,(1 eps),2015,32'066,7.45
#area31989,Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,Movie,(1 eps),2016,13'391,7.45
#area8768,Hiyokoi,Special,(1 eps),2010,66'223,7.45
#area1808,Kamichama Karin,TV,(26 eps),2007,36'559,7.45
#area3358,Kure-nai,TV,(12 eps),2008,70'333,7.45
#area30829,Love Live! School Idol Project 2nd Season Recap,OVA,(1 eps),2015,6'475,7.45
#area10624,Mardock Scramble: The Second Combustion,Movie,(1 eps),2011,30'652,7.45
#area1238,One Piece: Mamore! Saigo no Dai Butai,Special,(1 eps),2003,19'811,7.45
#area770,Pale Cocoon,OVA,(1 eps),2005,51'678,7.45
#area6896,Pandora Hearts Specials,Special,(9 eps),2009,36'431,7.45
#area1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,Movie,(1 eps),1999,103'153,7.45
#area5909,Seitokai no Ichizon,TV,(12 eps),2009,137'812,7.45
#area10464,Seitokai no Ichizon Lv.2,ONA,(10 eps),2012,51'314,7.45
#area27957,Steins;Gate: Soumei Eichi no Cognitive Computing,ONA,(4 eps),2014,57'214,7.45
#area23725,Strike Witches: Operation Victory Arrow,OVA,(3 eps),2014,15'817,7.45
#area1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,OVA,(1 eps),2009,107'123,7.45
#area113,Uchuu no Stellvia,TV,(26 eps),2003,18'159,7.45
#area8115,Uchuu Show e Youkoso,Movie,(1 eps),2010,15'999,7.45
#area12711,Uta no☆Prince-sama♪ Maji Love 2000%,TV,(13 eps),2013,77'130,7.45
#area25755,Yowamushi Pedal: Re:RIDE,Movie,(1 eps),2014,7'243,7.45
#area18177,Yowamushi Pedal: Special Ride,Special,(1 eps),2013,13'505,7.45
#area37976,Zombieland Saga,TV,(12 eps),2018,98'289,7.45
#area8481,&amp;quot;Bungaku Shoujo&amp;quot; Memoire,OVA,(3 eps),2010,21'994,7.44
#area30869,Ajin Part 2: Shoutotsu,Movie,(1 eps),2016,16'464,7.44
#area30870,Ajin Part 3: Shougeki,Movie,(1 eps),2016,14'730,7.44
#area7870,Baka to Test to Shoukanjuu Specials,Special,(6 eps),2010,36'779,7.44
#area9645,Be-Bop Highschool,OVA,(7 eps),1990,2'383,7.44
#area8756,Bishoujo Senshi Sailor Moon Memorial,OVA,(5 eps),1998,10'181,7.44
#area10719,Boku wa Tomodachi ga Sukunai,TV,(12 eps),2011,465'976,7.44
#area2817,Cinderella Monogatari,TV,(26 eps),1996,4'629,7.44
#area23383,D-Frag!*,OVA,(1 eps),2014,40'975,7.44
#area19163,Date A Live II,TV,(10 eps),2014,289'118,7.44
#area10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,OVA,(1 eps),2011,6'707,7.44
#area501,Doraemon,TV,(26 eps),1973,11'553,7.44
#area15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,Movie,(1 eps),2013,1'482,7.44
#area32696,Fukigen na Mononokean,TV,(13 eps),2016,69'258,7.44
#area1392,Future GPX Cyber Formula 11,OVA,(6 eps),1992,1'454,7.44
#area484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Movie,(1 eps),2001,7'627,7.44
#area1825,Hadashi no Gen 2,Movie,(1 eps),1986,6'699,7.44
#area31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,Special,(6 eps),2015,38'135,7.44
#area12729,High School DxD OVA,OVA,(2 eps),2012,140'593,7.44
#area37007,Hinomaruzumou,TV,(24 eps),2018,23'115,7.44
#area4312,Hokuto no Ken: Toki-den,OVA,(1 eps),2008,5'091,7.44
#area822,Initial D Extra Stage,OVA,(2 eps),2001,23'067,7.44
